Session,Group,Recording Path,Model,BER
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_6/watermarked_conference_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_6/watermarked_conference_recording_iPhone_Microphone.wav,audioseal,0.5000
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_6/watermarked_conference_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_6/watermarked_conference_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_1/watermarked_conference_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_1/watermarked_conference_recording_iPhone_Microphone.wav,audioseal,0.5000
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_1/watermarked_conference_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
conference,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/audioseal/sample_1/watermarked_conference_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3125
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.2500
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.1875
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.3125
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.2500
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5000
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.8125
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.6875
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.7500
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.2500
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.1250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.1875
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.6250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6875
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3125
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6875
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6875
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.6875
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6875
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5625
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.7500
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.7500
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.7500
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.8125
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.7500
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3125
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
lobby,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_7/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_7/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_7/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_7/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_2/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_2/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_2/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_2/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_3/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_3/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_3/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_3/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_5/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.1875
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_5/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.7500
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_5/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_5/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_8/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_8/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_8/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_8/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_10/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_10/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.1875
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_10/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.2500
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_10/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_4/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_4/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.3750
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_4/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_4/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_9/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_9/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_9/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_9/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_6/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_6/watermarked_lobby_recording_iPhone_Microphone.wav,audioseal,0.6250
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_6/watermarked_lobby_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_6/watermarked_lobby_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
lobby,p105,/media/storage/hadleigh/stegaphone_data/final_rec//p105/audioseal/sample_1/watermarked_lobby_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.2500
